store,week,treated,post,event_time,store_size,foot_traffic,unemp_rate,promo_spend,tau,sales,evt_m8,evt_m7,evt_m6,evt_m5,evt_m4,evt_m3,evt_m2,evt_p0,evt_p1,evt_p2,evt_p3,evt_p4,evt_p5,evt_p6,evt_p7,evt_p8,evt_p9,evt_p10,evt_p11,evt_p12,evt_p13,evt_p14,evt_p15,evt_p16,evt_p17,evt_p18,evt_p19,evt_p20
10,61,0,0,-9,646.7774089579236,55.55619648616399,6.125711717539792,6.6295064206739465,0.0,42.76852058550951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,63,0,0,-7,646.7774089579236,54.99880326472242,5.774830339893504,6.952068506470917,0.0,39.830465710462505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,0,0,-5,646.7774089579236,52.37470726700641,5.866827757315674,6.902301420590085,0.0,42.16650258663165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,69,0,0,-1,646.7774089579236,54.244959643899065,6.18109797757661,6.0583463636372,0.0,42.976963000015694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,78,0,1,8,646.7774089579236,49.187261644216235,5.955480974998541,7.038297470608265,0.0,41.58799317392391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,80,0,1,10,646.7774089579236,52.92239108932299,5.675704086263029,6.037510674926027,0.0,41.48998989253695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,84,0,1,14,646.7774089579236,48.08029105825892,5.892415628324769,6.189115252744877,0.0,38.9258389761142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,88,0,1,18,646.7774089579236,45.64138610207919,5.988938310226731,7.658741061524399,0.0,39.30117540234831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,89,0,1,19,646.7774089579236,43.8105245195895,6.0886432760110765,6.063802272214213,0.0,41.36385723852823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,90,0,1,20,646.7774089579236,46.8096264678656,5.772390034835632,6.744935097997998,0.0,39.961720799499346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,93,0,1,23,646.7774089579236,43.887423273666414,6.041571189712135,8.227253156966892,0.0,41.06880235796585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,95,0,1,25,646.7774089579236,44.692642759071234,6.158673337435351,6.838161463410598,0.0,44.630443953025264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,99,0,1,29,646.7774089579236,50.07377045092922,6.070685057357079,8.11777468577869,0.0,42.98516491064881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,102,0,1,32,646.7774089579236,53.40107320962644,5.85646086814205,5.541996274981335,0.0,45.13516902587395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,103,0,1,33,646.7774089579236,54.20557768508111,6.17320622602368,6.197665282452181,0.0,49.371113508949506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,109,0,1,39,646.7774089579236,57.125784524818854,5.9931448089169,7.147523402959417,0.0,47.98000273758639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,1,0,-58,1089.701493604684,59.22555094846759,5.014992639533063,5.311457388760682,0.0,38.8757583046662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,21,1,0,-49,1089.701493604684,59.215088967257884,4.74347669327209,5.641148083347288,0.0,36.45086983643228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,22,1,0,-48,1089.701493604684,61.391255335439105,4.685938348710338,6.7049004877245855,0.0,37.49459358365861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,40,1,0,-30,1089.701493604684,51.42553565842071,4.709743305916052,7.696985165752657,0.0,38.90382531134742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,41,1,0,-29,1089.701493604684,51.90669326580104,5.005569898784138,6.136559194696339,0.0,38.58266405829926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,42,1,0,-28,1089.701493604684,48.65620887228165,5.267457234846458,7.886588076861203,0.0,35.766231613497766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,48,1,0,-22,1089.701493604684,54.900461870340614,5.1998497598509195,6.327543285813716,0.0,37.538315106633526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,50,1,0,-20,1089.701493604684,56.19937743072447,5.253741724675469,7.871319367427889,0.0,42.4573834834338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,53,1,0,-17,1089.701493604684,56.42314829764782,5.152839103612729,8.826429298696418,0.0,41.837163417912045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,55,1,0,-15,1089.701493604684,58.876920833797385,5.129998005279402,7.492421140020966,0.0,40.75811084379389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,59,1,0,-11,1089.701493604684,60.01749859367461,5.216187604641812,7.206415181703574,0.0,44.50548911673971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,72,1,1,2,1089.701493604684,61.390534275137355,5.1441142361681935,7.8710440240971025,1.2000000000000002,47.12544446285368,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,73,1,1,3,1089.701493604684,59.336161036096264,5.548197405555281,8.669946541282192,1.4000000000000001,50.564561167743314,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,74,1,1,4,1089.701493604684,58.38106035844667,5.423145149697432,8.005010852574287,1.6,45.240189290505114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,78,1,1,8,1089.701493604684,57.02933486688543,5.595943484380635,5.8323625850317935,2.4000000000000004,46.04626318542878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,79,1,1,9,1089.701493604684,58.94781544573613,5.277711165204801,9.555563458884219,2.6,49.78870455215144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,80,1,1,10,1089.701493604684,55.12593233811842,5.653011653643424,8.449032278743774,2.8,47.81735919546646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,85,1,1,15,1089.701493604684,57.52396445844467,5.6048676659080385,7.525691055279705,2.8,47.011936431363054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,88,1,1,18,1089.701493604684,55.668581457954026,5.574257877050102,7.987133996680816,2.8,49.08841340876208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,89,1,1,19,1089.701493604684,54.75278615027556,5.420791003151707,9.03819207096705,2.8,51.10730907815808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,92,1,1,22,1089.701493604684,56.95800856482028,5.361686387117703,7.112447614966533,2.8,45.22995168870608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,94,1,1,24,1089.701493604684,55.931242846889006,6.078937392764909,6.873253452422814,2.8,49.69414268850539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,101,1,1,31,1089.701493604684,57.703400106327635,5.598214950727627,8.956052068463919,2.8,53.494439004042846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,102,1,1,32,1089.701493604684,63.089793166608764,5.420383352721161,6.490702251736079,2.8,54.6363669664639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,104,1,1,34,1089.701493604684,58.75418918127586,5.8143603320011765,8.194267565589932,2.8,54.24568062907711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,108,1,1,38,1089.701493604684,64.13803042001018,5.477855314369781,6.714968753024154,2.8,54.32305535385779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,-70,1173.56147721994,50.99133358102146,5.168050345969415,7.490185693421974,0.0,30.0544884177641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,0,0,-67,1173.56147721994,48.68202672865327,6.207746972046432,6.415539428304198,0.0,30.613973815703385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8,0,0,-62,1173.56147721994,51.37768722246189,5.536636980695403,6.216360780331438,0.0,36.9756420971912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,0,0,-60,1173.56147721994,54.09439991565571,5.929478242234278,8.000000888319544,0.0,35.16830087766555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,14,0,0,-56,1173.56147721994,56.39719617961879,5.849818661887151,7.429671185970912,0.0,38.19259429673501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,15,0,0,-55,1173.56147721994,51.494532475032244,5.935565873751774,4.5049594762325835,0.0,35.063604142819415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,18,0,0,-52,1173.56147721994,52.96317123255797,5.780384267462806,5.358459063822615,0.0,38.94567254364362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,23,0,0,-47,1173.56147721994,54.28673494228424,5.925033124702031,5.819659342855549,0.0,33.971287589293695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,24,0,0,-46,1173.56147721994,50.67570159373509,6.024860046603553,7.036953854504332,0.0,34.73024860630873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,28,0,0,-42,1173.56147721994,51.28422216169399,5.939429566011939,8.183478464680743,0.0,34.410822878280726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,29,0,0,-41,1173.56147721994,50.62792686780307,5.958765821251184,6.411410383886899,0.0,35.97583792655153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,41,0,0,-29,1173.56147721994,48.60321991800633,5.999832927974329,7.378568565352721,0.0,34.529519114996106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,45,0,0,-25,1173.56147721994,48.00575010270724,6.06840713994792,8.902783736260155,0.0,40.89078478030434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,49,0,0,-21,1173.56147721994,47.193435157942716,6.2578430479222575,7.1812442007681945,0.0,36.694423968375844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,53,0,0,-17,1173.56147721994,56.04094931210688,5.70289736548372,8.9797785599843,0.0,42.330442716275925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,55,0,0,-15,1173.56147721994,56.84426999404841,6.324246012966283,6.995270010118634,0.0,41.99650406195451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,56,0,0,-14,1173.56147721994,56.810674607222836,6.163584957939527,8.78977024170677,0.0,41.74585886148408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,63,0,0,-7,1173.56147721994,59.4042077054178,6.061770540275662,9.20522513843952,0.0,46.78670708115877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,69,0,0,-1,1173.56147721994,59.553649110112566,6.447353764912077,6.5705436899384875,0.0,48.00637766109712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,88,0,1,18,1173.56147721994,51.61398319101762,6.64453472124859,8.292860573845246,0.0,43.698217390041656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,90,0,1,20,1173.56147721994,52.936627191297596,6.575060199589357,7.0659183058941215,0.0,40.437963769300424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,91,0,1,21,1173.56147721994,53.173818260856685,6.166469863895954,6.5323486298164966,0.0,45.82968647771608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,94,0,1,24,1173.56147721994,50.63614535890406,6.747603596453482,9.435619526206253,0.0,44.90855831495018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,96,0,1,26,1173.56147721994,51.885057844217805,6.694172137362864,8.316748337564931,0.0,43.80106871258051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,98,0,1,28,1173.56147721994,55.26989562482122,6.434085757748257,7.895412778114342,0.0,44.490884511895416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,100,0,1,30,1173.56147721994,54.01667956221638,6.854306626201893,10.040830754930997,0.0,47.833096819103616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,107,0,1,37,1173.56147721994,59.06328734028959,6.608274197898993,7.630116528740884,0.0,48.626170557373406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,108,0,1,38,1173.56147721994,62.20612805862678,6.810665742786518,9.151543613347435,0.0,48.00879433445314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,109,0,1,39,1173.56147721994,63.56114755569001,6.320571149882446,9.55842066005513,0.0,52.51460305850461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,17,1,0,-53,957.6762686333461,57.58635473440214,4.420004630165215,5.750988779245361,0.0,41.980445830273844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,18,1,0,-52,957.6762686333461,57.16374064749866,4.0909276624706505,5.019092372235676,0.0,42.238074974940176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,28,1,0,-42,957.6762686333461,53.80059122723363,4.1213365082957285,6.004792368613186,0.0,37.86102504905058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,29,1,0,-41,957.6762686333461,55.270798200808755,4.261974435418847,4.255469655987213,0.0,39.80152083796603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,36,1,0,-34,957.6762686333461,48.592838553441965,4.133851317302325,7.1470061948237715,0.0,40.804311145705896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,48,1,0,-22,957.6762686333461,53.70365419356687,4.613522218868826,7.533677074425704,0.0,43.23230756685502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,52,1,0,-18,957.6762686333461,58.49970812091125,4.380377662960238,6.461863294817089,0.0,44.00310565175916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,57,1,0,-13,957.6762686333461,60.23888559678742,4.361540435484778,5.880141406811711,0.0,47.994731658091645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,65,1,0,-5,957.6762686333461,65.16727576372934,4.362987355004828,8.428608681184242,0.0,51.19857347223903,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,66,1,0,-4,957.6762686333461,64.02737926212615,4.244633273323959,6.026932234377009,0.0,46.81566096448465,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,74,1,1,4,957.6762686333461,60.93252587070896,4.3222064902229445,6.122518414978023,1.6,50.21002523554335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,78,1,1,8,957.6762686333461,62.40475015294827,4.922140762503852,6.916678010290366,2.4000000000000004,51.75041821099506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,81,1,1,11,957.6762686333461,59.20091682333181,4.549441199693082,5.870171663527499,2.8,52.22963675759866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,84,1,1,14,957.6762686333461,57.436465806171995,4.630627590118893,7.0266913672559,2.8,50.45013501681619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,85,1,1,15,957.6762686333461,55.837218861418215,4.536173287597532,6.857041332443157,2.8,54.06358015449247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,87,1,1,17,957.6762686333461,57.191173128540996,5.102971215464979,6.632288441355791,2.8,50.959193553205594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13,91,1,1,21,957.6762686333461,57.53368653775769,4.508116426288499,8.104343756608909,2.8,52.433414074811544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,94,1,1,24,957.6762686333461,55.12926136105321,4.742434785492733,9.399497968139968,2.8,55.193457313148144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,95,1,1,25,957.6762686333461,60.10494558496596,4.433546768091196,9.334941932303465,2.8,54.87474289825548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,96,1,1,26,957.6762686333461,57.25673331225347,5.063454948196553,7.876301208898434,2.8,50.345092560235805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,100,1,1,30,957.6762686333461,63.41682347740689,4.626932754689529,7.695141742579218,2.8,56.59752084846138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,103,1,1,33,957.6762686333461,60.11792495478068,4.893348100788512,8.292843813630002,2.8,58.99557040966023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,106,1,1,36,957.6762686333461,64.81110274888663,4.871487256983992,8.201345566907456,2.8,55.93380916272942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,-68,1387.842568710553,45.46830856594995,4.944224374955834,6.940038205275481,0.0,32.238601677733556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,0,0,-67,1387.842568710553,46.05877446235728,5.075663164263159,7.875636161499871,0.0,37.885542904810436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,4,0,0,-66,1387.842568710553,45.68945875943006,5.1639109899758715,7.326934268128175,0.0,36.28567734445913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,7,0,0,-63,1387.842568710553,49.155915855499394,5.006319722870818,5.111826130331781,0.0,33.05266776625314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,0,0,-56,1387.842568710553,50.531131473419116,5.308042778298681,5.92897249818011,0.0,37.299905294239736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,17,0,0,-53,1387.842568710553,52.351841495965104,5.375735805590994,5.241803569198218,0.0,36.39736748227599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,20,0,0,-50,1387.842568710553,52.283148779824174,5.141129466834967,6.964133758361687,0.0,41.89719794151779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,40,0,0,-30,1387.842568710553,41.20959276539975,5.715679035617436,9.224881524570048,0.0,37.73547858642289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,43,0,0,-27,1387.842568710553,44.704532966214174,5.7134495866630814,7.48166005213012,0.0,40.93702516939637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,44,0,0,-26,1387.842568710553,45.16764630125859,5.673130193521546,7.575785810642595,0.0,38.2420004936424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,55,0,0,-15,1387.842568710553,53.317662291073304,5.88449630699076,10.44582388684922,0.0,45.44760500546976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,56,0,0,-14,1387.842568710553,51.12043852295669,5.839279023056273,7.110545255283482,0.0,45.279824573980086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,59,0,0,-11,1387.842568710553,49.7776752521052,5.760919013994145,8.23121305740262,0.0,44.442232384677524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,61,0,0,-9,1387.842568710553,54.625421604048285,5.606901644718569,8.32309048125096,0.0,42.84228002972906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,62,0,0,-8,1387.842568710553,52.81859086815841,5.926470793354519,7.5611121088414315,0.0,44.80728745044332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,69,0,0,-1,1387.842568710553,56.13830221092372,5.739212361334105,8.461636634824037,0.0,49.5157278060433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,72,0,1,2,1387.842568710553,53.70643298456349,5.594710679743821,9.099741190778719,0.0,46.33287311841374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,78,0,1,8,1387.842568710553,51.567586535061736,5.773226123093362,8.15519395393209,0.0,47.5566810400077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,85,0,1,15,1387.842568710553,48.78763103553872,5.621452483112721,8.089314162786087,0.0,47.81814313553181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,88,0,1,18,1387.842568710553,46.63115727292107,5.684628302351979,8.253867663997426,0.0,47.205516943542946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,93,0,1,23,1387.842568710553,48.93410573260058,6.0339690635427345,9.14235125251013,0.0,47.15849347006049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,94,0,1,24,1387.842568710553,47.75551323160201,5.684830379619746,8.8703982845513,0.0,47.68624040298239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,97,0,1,27,1387.842568710553,46.9292267003773,6.180929588641218,8.823170396814525,0.0,50.87429647072447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,98,0,1,28,1387.842568710553,49.172450872839725,6.257003743164042,9.220990667201042,0.0,45.00732683861523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,105,0,1,35,1387.842568710553,51.62268188018743,6.147483124526081,8.674093022871785,0.0,50.56195159153896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,106,0,1,36,1387.842568710553,53.62959653083023,6.152208290790333,9.6737597532477,0.0,56.0137978055796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,12,0,0,-58,703.811102625215,56.84677359572119,5.543061616537354,6.740322971802053,0.0,38.67147523035348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,17,0,0,-53,703.811102625215,56.11347291905122,5.642872288806267,5.727808536406893,0.0,38.517558971801186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,23,0,0,-47,703.811102625215,54.16494349861128,5.288722540278749,6.362748616523906,0.0,37.26048675038119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,27,0,0,-43,703.811102625215,48.85112719802054,5.597809174456252,6.938512666258226,0.0,38.6307471595505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
