store_id,period,year,month,date,productivity,treated,treatment_period,periods_since_treatment,store_size,location_type
17,16,2020,4,2020-04-01,99.62992216982859,0,NA,NA,Medium,Suburban
17,17,2020,5,2020-05-01,110.63570065001224,0,NA,NA,Medium,Suburban
17,18,2020,6,2020-06-01,98.03139140171376,0,NA,NA,Medium,Suburban
17,19,2020,7,2020-07-01,93.28258868333239,0,NA,NA,Medium,Suburban
17,20,2020,8,2020-08-01,102.84917344645677,0,NA,NA,Medium,Suburban
17,21,2020,9,2020-09-01,76.5374398814389,0,NA,NA,Medium,Suburban
17,22,2020,10,2020-10-01,93.19012998484425,0,NA,NA,Medium,Suburban
17,23,2020,11,2020-11-01,93.82777773278977,0,NA,NA,Medium,Suburban
17,24,2020,12,2020-12-01,113.28942555214599,0,NA,NA,Medium,Suburban
17,25,2021,1,2021-01-01,94.57369497680905,0,NA,NA,Medium,Suburban
17,26,2021,2,2021-02-01,81.9656183237412,0,NA,NA,Medium,Suburban
17,27,2021,3,2021-03-01,104.69887966601725,0,NA,NA,Medium,Suburban
17,28,2021,4,2021-04-01,108.0950742171671,0,NA,NA,Medium,Suburban
17,29,2021,5,2021-05-01,102.91524164501615,0,NA,NA,Medium,Suburban
17,30,2021,6,2021-06-01,97.74677545050166,0,NA,NA,Medium,Suburban
17,31,2021,7,2021-07-01,111.7727502822747,0,NA,NA,Medium,Suburban
17,32,2021,8,2021-08-01,101.25928254267058,0,NA,NA,Medium,Suburban
17,33,2021,9,2021-09-01,118.06882537386612,0,NA,NA,Medium,Suburban
17,34,2021,10,2021-10-01,110.68151861907978,0,NA,NA,Medium,Suburban
17,35,2021,11,2021-11-01,108.42996662783553,0,NA,NA,Medium,Suburban
17,36,2021,12,2021-12-01,94.75036210155803,0,NA,NA,Medium,Suburban
17,37,2022,1,2022-01-01,88.096128957194,0,NA,NA,Medium,Suburban
17,38,2022,2,2022-02-01,101.71015625831683,0,NA,NA,Medium,Suburban
17,39,2022,3,2022-03-01,101.616852748087,0,NA,NA,Medium,Suburban
17,40,2022,4,2022-04-01,105.5541103970408,0,NA,NA,Medium,Suburban
17,41,2022,5,2022-05-01,77.4149326797062,0,NA,NA,Medium,Suburban
17,42,2022,6,2022-06-01,102.81733024236836,0,NA,NA,Medium,Suburban
17,43,2022,7,2022-07-01,99.75500278569864,0,NA,NA,Medium,Suburban
17,44,2022,8,2022-08-01,88.52124924324218,0,NA,NA,Medium,Suburban
17,45,2022,9,2022-09-01,103.4264630446725,0,NA,NA,Medium,Suburban
17,46,2022,10,2022-10-01,116.3725985973578,0,NA,NA,Medium,Suburban
17,47,2022,11,2022-11-01,116.6503151871117,0,NA,NA,Medium,Suburban
17,48,2022,12,2022-12-01,105.06400732207244,0,NA,NA,Medium,Suburban
18,1,2019,1,2019-01-01,94.65798179623589,0,29,NA,Medium,Urban
18,2,2019,2,2019-02-01,85.58172360326705,0,29,NA,Medium,Urban
18,3,2019,3,2019-03-01,97.09390029106552,0,29,NA,Medium,Urban
18,4,2019,4,2019-04-01,67.01008097663052,0,29,NA,Medium,Urban
18,5,2019,5,2019-05-01,81.63105550055157,0,29,NA,Medium,Urban
18,6,2019,6,2019-06-01,90.72907687533265,0,29,NA,Medium,Urban
18,7,2019,7,2019-07-01,79.46777707127535,0,29,NA,Medium,Urban
18,8,2019,8,2019-08-01,96.43396896918537,0,29,NA,Medium,Urban
18,9,2019,9,2019-09-01,101.01130952520299,0,29,NA,Medium,Urban
18,10,2019,10,2019-10-01,85.96167500647037,0,29,NA,Medium,Urban
18,11,2019,11,2019-11-01,79.9106910109076,0,29,NA,Medium,Urban
18,12,2019,12,2019-12-01,83.1637714915971,0,29,NA,Medium,Urban
18,13,2020,1,2020-01-01,91.97445715217012,0,29,NA,Medium,Urban
18,14,2020,2,2020-02-01,88.89294401658013,0,29,NA,Medium,Urban
18,15,2020,3,2020-03-01,94.66177211593117,0,29,NA,Medium,Urban
18,16,2020,4,2020-04-01,92.09997207634413,0,29,NA,Medium,Urban
18,17,2020,5,2020-05-01,86.19987411647048,0,29,NA,Medium,Urban
18,18,2020,6,2020-06-01,94.69141409744113,0,29,NA,Medium,Urban
18,19,2020,7,2020-07-01,107.32225381542186,0,29,NA,Medium,Urban
18,20,2020,8,2020-08-01,78.12622181297286,0,29,NA,Medium,Urban
18,21,2020,9,2020-09-01,92.63737126845646,0,29,NA,Medium,Urban
18,22,2020,10,2020-10-01,87.56418623876458,0,29,NA,Medium,Urban
18,23,2020,11,2020-11-01,79.38402604914062,0,29,NA,Medium,Urban
18,24,2020,12,2020-12-01,83.31095618224353,0,29,NA,Medium,Urban
18,25,2021,1,2021-01-01,98.32421182020516,0,29,NA,Medium,Urban
18,26,2021,2,2021-02-01,101.8654982378711,0,29,NA,Medium,Urban
18,27,2021,3,2021-03-01,94.72387174679086,0,29,NA,Medium,Urban
18,28,2021,4,2021-04-01,84.55120500438015,0,29,NA,Medium,Urban
18,29,2021,5,2021-05-01,124.67605357889806,1,29,0,Medium,Urban
18,30,2021,6,2021-06-01,104.1867377309018,1,29,1,Medium,Urban
18,31,2021,7,2021-07-01,111.81357878618074,1,29,2,Medium,Urban
18,32,2021,8,2021-08-01,121.98404432982659,1,29,3,Medium,Urban
18,33,2021,9,2021-09-01,96.25903323818481,1,29,4,Medium,Urban
18,34,2021,10,2021-10-01,97.04703569084779,1,29,5,Medium,Urban
18,35,2021,11,2021-11-01,110.81465571380345,1,29,6,Medium,Urban
18,36,2021,12,2021-12-01,121.66877318194513,1,29,7,Medium,Urban
18,37,2022,1,2022-01-01,112.857775908769,1,29,8,Medium,Urban
18,38,2022,2,2022-02-01,114.27028631972567,1,29,9,Medium,Urban
18,39,2022,3,2022-03-01,129.5400527630832,1,29,10,Medium,Urban
18,40,2022,4,2022-04-01,122.06371976604696,1,29,11,Medium,Urban
18,41,2022,5,2022-05-01,115.316219662929,1,29,12,Medium,Urban
18,42,2022,6,2022-06-01,127.20394397043141,1,29,13,Medium,Urban
18,43,2022,7,2022-07-01,121.9069849527073,1,29,14,Medium,Urban
18,44,2022,8,2022-08-01,125.76359330974924,1,29,15,Medium,Urban
18,45,2022,9,2022-09-01,114.17897059379361,1,29,16,Medium,Urban
18,46,2022,10,2022-10-01,116.00271286259147,1,29,17,Medium,Urban
18,47,2022,11,2022-11-01,103.78974250843044,1,29,18,Medium,Urban
18,48,2022,12,2022-12-01,134.00138278171897,1,29,19,Medium,Urban
19,1,2019,1,2019-01-01,92.94400372800237,0,NA,NA,Medium,Rural
19,2,2019,2,2019-02-01,79.0954293766342,0,NA,NA,Medium,Rural
19,3,2019,3,2019-03-01,74.31598270074502,0,NA,NA,Medium,Rural
19,4,2019,4,2019-04-01,97.5659411891103,0,NA,NA,Medium,Rural
19,5,2019,5,2019-05-01,90.12364918107836,0,NA,NA,Medium,Rural
19,6,2019,6,2019-06-01,77.58904805428591,0,NA,NA,Medium,Rural
19,7,2019,7,2019-07-01,80.30322687241761,0,NA,NA,Medium,Rural
19,8,2019,8,2019-08-01,87.08402225781342,0,NA,NA,Medium,Rural
19,9,2019,9,2019-09-01,91.971659685872865,0,NA,NA,Medium,Rural
19,10,2019,10,2019-10-01,84.15658710659523,0,NA,NA,Medium,Rural
19,11,2019,11,2019-11-01,83.16688432214382,0,NA,NA,Medium,Rural
19,12,2019,12,2019-12-01,69.66951075653637,0,NA,NA,Medium,Rural
19,13,2020,1,2020-01-01,75.253103345627,0,NA,NA,Medium,Rural
19,14,2020,2,2020-02-01,82.99129100939935,0,NA,NA,Medium,Rural
19,15,2020,3,2020-03-01,89.37373716373077,0,NA,NA,Medium,Rural
19,16,2020,4,2020-04-01,86.9826801938544,0,NA,NA,Medium,Rural
19,17,2020,5,2020-05-01,86.1940769825867,0,NA,NA,Medium,Rural
19,18,2020,6,2020-06-01,75.70851249557455,0,NA,NA,Medium,Rural
19,19,2020,7,2020-07-01,82.94227521675555,0,NA,NA,Medium,Rural
19,20,2020,8,2020-08-01,98.04786681319109,0,NA,NA,Medium,Rural
19,21,2020,9,2020-09-01,67.08869869897221,0,NA,NA,Medium,Rural
19,22,2020,10,2020-10-01,98.15694473089991,0,NA,NA,Medium,Rural
19,23,2020,11,2020-11-01,80.36375475458442,0,NA,NA,Medium,Rural
19,24,2020,12,2020-12-01,93.99513454447096,0,NA,NA,Medium,Rural
19,25,2021,1,2021-01-01,82.42132499395427,0,NA,NA,Medium,Rural
19,26,2021,2,2021-02-01,85.65693388174722,0,NA,NA,Medium,Rural
19,27,2021,3,2021-03-01,72.27236879590406,0,NA,NA,Medium,Rural
19,28,2021,4,2021-04-01,96.71845376920321,0,NA,NA,Medium,Rural
19,29,2021,5,2021-05-01,99.25371219259252,0,NA,NA,Medium,Rural
19,30,2021,6,2021-06-01,86.6404875991412,0,NA,NA,Medium,Rural
19,31,2021,7,2021-07-01,85.14263934115475,0,NA,NA,Medium,Rural
19,32,2021,8,2021-08-01,89.11142392498394,0,NA,NA,Medium,Rural
19,33,2021,9,2021-09-01,77.70815359850631,0,NA,NA,Medium,Rural
19,34,2021,10,2021-10-01,87.92140372723878,0,NA,NA,Medium,Rural
19,35,2021,11,2021-11-01,81.01541225185102,0,NA,NA,Medium,Rural
19,36,2021,12,2021-12-01,89.89189928027314,0,NA,NA,Medium,Rural
19,37,2022,1,2022-01-01,89.48473150989481,0,NA,NA,Medium,Rural
19,38,2022,2,2022-02-01,83.27424833665896,0,NA,NA,Medium,Rural
19,39,2022,3,2022-03-01,105.72715155207916,0,NA,NA,Medium,Rural
19,40,2022,4,2022-04-01,96.61303054693738,0,NA,NA,Medium,Rural
19,41,2022,5,2022-05-01,96.90063839465395,0,NA,NA,Medium,Rural
19,42,2022,6,2022-06-01,91.06251438360275,0,NA,NA,Medium,Rural
19,43,2022,7,2022-07-01,101.26401778025541,0,NA,NA,Medium,Rural
19,44,2022,8,2022-08-01,91.25453033875291,0,NA,NA,Medium,Rural
19,45,2022,9,2022-09-01,79.3877938126424,0,NA,NA,Medium,Rural
19,46,2022,10,2022-10-01,91.640950100588,0,NA,NA,Medium,Rural
19,47,2022,11,2022-11-01,80.35657532856878,0,NA,NA,Medium,Rural
19,48,2022,12,2022-12-01,95.1593545077023,0,NA,NA,Medium,Rural
20,1,2019,1,2019-01-01,74.31699793030864,0,NA,NA,Small,Rural
20,2,2019,2,2019-02-01,75.46492246893754,0,NA,NA,Small,Rural
20,3,2019,3,2019-03-01,73.25710029009775,0,NA,NA,Small,Rural
20,4,2019,4,2019-04-01,76.94930962441002,0,NA,NA,Small,Rural
20,5,2019,5,2019-05-01,83.88308755627052,0,NA,NA,Small,Rural
20,6,2019,6,2019-06-01,74.95062514480259,0,NA,NA,Small,Rural
20,7,2019,7,2019-07-01,83.6105360697875,0,NA,NA,Small,Rural
20,8,2019,8,2019-08-01,86.99736697567948,0,NA,NA,Small,Rural
20,9,2019,9,2019-09-01,79.0291325948375,0,NA,NA,Small,Rural
20,10,2019,10,2019-10-01,75.77975337462058,0,NA,NA,Small,Rural
20,11,2019,11,2019-11-01,65.38700702169075,0,NA,NA,Small,Rural
20,12,2019,12,2019-12-01,88.19453162251726,0,NA,NA,Small,Rural
20,13,2020,1,2020-01-01,65.77725422918148,0,NA,NA,Small,Rural
20,14,2020,2,2020-02-01,100.67322724141252,0,NA,NA,Small,Rural
20,15,2020,3,2020-03-01,91.40432984642827,0,NA,NA,Small,Rural
20,16,2020,4,2020-04-01,86.87949554134931,0,NA,NA,Small,Rural
20,17,2020,5,2020-05-01,69.35568697463013,0,NA,NA,Small,Rural
20,18,2020,6,2020-06-01,84.89089512879654,0,NA,NA,Small,Rural
20,19,2020,7,2020-07-01,86.15083460244283,0,NA,NA,Small,Rural
20,20,2020,8,2020-08-01,86.01196613491513,0,NA,NA,Small,Rural
20,21,2020,9,2020-09-01,88.66443220005863,0,NA,NA,Small,Rural
20,22,2020,10,2020-10-01,93.70771658186196,0,NA,NA,Small,Rural
20,23,2020,11,2020-11-01,79.43930532791582,0,NA,NA,Small,Rural
20,24,2020,12,2020-12-01,87.90084265080519,0,NA,NA,Small,Rural
20,25,2021,1,2021-01-01,78.38749999924114,0,NA,NA,Small,Rural
20,26,2021,2,2021-02-01,82.26214441430838,0,NA,NA,Small,Rural
20,27,2021,3,2021-03-01,84.96438804305302,0,NA,NA,Small,Rural
20,28,2021,4,2021-04-01,74.41821677794151,0,NA,NA,Small,Rural
20,29,2021,5,2021-05-01,66.74713318254096,0,NA,NA,Small,Rural
20,30,2021,6,2021-06-01,88.07619467032268,0,NA,NA,Small,Rural
20,31,2021,7,2021-07-01,82.71761189410246,0,NA,NA,Small,Rural
20,32,2021,8,2021-08-01,99.37103785373009,0,NA,NA,Small,Rural
20,33,2021,9,2021-09-01,95.37498560697867,0,NA,NA,Small,Rural
20,34,2021,10,2021-10-01,63.8125031370225,0,NA,NA,Small,Rural
20,35,2021,11,2021-11-01,90.18489836718236,0,NA,NA,Small,Rural
20,36,2021,12,2021-12-01,105.28106725773628,0,NA,NA,Small,Rural
20,37,2022,1,2022-01-01,105.72070768653131,0,NA,NA,Small,Rural
20,38,2022,2,2022-02-01,82.79813142474761,0,NA,NA,Small,Rural
20,39,2022,3,2022-03-01,91.1941427200478,0,NA,NA,Small,Rural
20,40,2022,4,2022-04-01,89.09237049085989,0,NA,NA,Small,Rural
20,41,2022,5,2022-05-01,93.65714994286915,0,NA,NA,Small,Rural
20,42,2022,6,2022-06-01,90.66579100763549,0,NA,NA,Small,Rural
20,43,2022,7,2022-07-01,94.22769054983803,0,NA,NA,Small,Rural
20,44,2022,8,2022-08-01,106.32646283272324,0,NA,NA,Small,Rural
20,45,2022,9,2022-09-01,85.15884774617365,0,NA,NA,Small,Rural
20,46,2022,10,2022-10-01,98.21038825087513,0,NA,NA,Small,Rural
20,47,2022,11,2022-11-01,95.77034040531957,0,NA,NA,Small,Rural
20,48,2022,12,2022-12-01,96.95721883660828,0,NA,NA,Small,Rural
21,1,2019,1,2019-01-01,92.07533635418159,0,33,NA,Small,Suburban
21,2,2019,2,2019-02-01,87.59958330428658,0,33,NA,Small,Suburban
21,3,2019,3,2019-03-01,87.80181041979236,0,33,NA,Small,Suburban
21,4,2019,4,2019-04-01,100.27105888389843,0,33,NA,Small,Suburban
21,5,2019,5,2019-05-01,98.47346559405734,0,33,NA,Small,Suburban
21,6,2019,6,2019-06-01,103.39939210851354,0,33,NA,Small,Suburban
21,7,2019,7,2019-07-01,120.89463669334127,0,33,NA,Small,Suburban
21,8,2019,8,2019-08-01,88.01519467880611,0,33,NA,Small,Suburban
21,9,2019,9,2019-09-01,73.46096924780295,0,33,NA,Small,Suburban
21,10,2019,10,2019-10-01,82.17540938838894,0,33,NA,Small,Suburban
21,11,2019,11,2019-11-01,96.97131179081767,0,33,NA,Small,Suburban
21,12,2019,12,2019-12-01,96.60251261251867,0,33,NA,Small,Suburban
21,13,2020,1,2020-01-01,84.87001664317592,0,33,NA,Small,Suburban
21,14,2020,2,2020-02-01,105.55238608551893,0,33,NA,Small,Suburban
21,15,2020,3,2020-03-01,96.2360551437524,0,33,NA,Small,Suburban
21,16,2020,4,2020-04-01,94.21506250594831,0,33,NA,Small,Suburban
21,17,2020,5,2020-05-01,104.66216143673095,0,33,NA,Small,Suburban
21,18,2020,6,2020-06-01,113.4404126563266,0,33,NA,Small,Suburban
21,19,2020,7,2020-07-01,110.23497712340699,0,33,NA,Small,Suburban
21,20,2020,8,2020-08-01,85.24562976728348,0,33,NA,Small,Suburban
21,21,2020,9,2020-09-01,87.01273280709187,0,33,NA,Small,Suburban
21,22,2020,10,2020-10-01,106.86779007395818,0,33,NA,Small,Suburban
21,23,2020,11,2020-11-01,100.8927821384602,0,33,NA,Small,Suburban
21,24,2020,12,2020-12-01,97.12936781557562,0,33,NA,Small,Suburban
21,25,2021,1,2021-01-01,85.61553393717938,0,33,NA,Small,Suburban
21,26,2021,2,2021-02-01,87.57774313920672,0,33,NA,Small,Suburban
21,27,2021,3,2021-03-01,107.72745468574567,0,33,NA,Small,Suburban
21,28,2021,4,2021-04-01,100.59743390647117,0,33,NA,Small,Suburban
21,29,2021,5,2021-05-01,107.9852889981984,0,33,NA,Small,Suburban
21,30,2021,6,2021-06-01,90.47994256406186,0,33,NA,Small,Suburban
21,31,2021,7,2021-07-01,93.631089918627,0,33,NA,Small,Suburban
21,32,2021,8,2021-08-01,106.53080766687322,0,33,NA,Small,Suburban
21,33,2021,9,2021-09-01,90.02574386217731,1,33,0,Small,Suburban
21,34,2021,10,2021-10-01,101.8033647970526,1,33,1,Small,Suburban
21,35,2021,11,2021-11-01,102.82794934173674,1,33,2,Small,Suburban
21,36,2021,12,2021-12-01,98.95800450069986,1,33,3,Small,Suburban
21,37,2022,1,2022-01-01,106.84092570913529,1,33,4,Small,Suburban
21,38,2022,2,2022-02-01,106.10294534746225,1,33,5,Small,Suburban
21,39,2022,3,2022-03-01,95.75768317768554,1,33,6,Small,Suburban
21,40,2022,4,2022-04-01,105.51944626698635,1,33,7,Small,Suburban
21,41,2022,5,2022-05-01,97.70665444144842,1,33,8,Small,Suburban
21,42,2022,6,2022-06-01,116.09005152995657,1,33,9,Small,Suburban
21,43,2022,7,2022-07-01,104.70010636433356,1,33,10,Small,Suburban
21,44,2022,8,2022-08-01,111.06386964598804,1,33,11,Small,Suburban
21,45,2022,9,2022-09-01,118.2810398073722,1,33,12,Small,Suburban
21,46,2022,10,2022-10-01,102.14348886183878,1,33,13,Small,Suburban
21,47,2022,11,2022-11-01,127.68770339576521,1,33,14,Small,Suburban
21,48,2022,12,2022-12-01,107.62346783902738,1,33,15,Small,Suburban
22,1,2019,1,2019-01-01,117.386464388342,0,NA,NA,Large,Rural
22,2,2019,2,2019-02-01,104.49630919677688,0,NA,NA,Large,Rural
22,3,2019,3,2019-03-01,100.06199348640803,0,NA,NA,Large,Rural
22,4,2019,4,2019-04-01,121.58233812006627,0,NA,NA,Large,Rural
22,5,2019,5,2019-05-01,126.72305219368498,0,NA,NA,Large,Rural
22,6,2019,6,2019-06-01,123.25929449197183,0,NA,NA,Large,Rural
22,7,2019,7,2019-07-01,86.35397369237421,0,NA,NA,Large,Rural
22,8,2019,8,2019-08-01,118.18402585150442,0,NA,NA,Large,Rural
22,9,2019,9,2019-09-01,113.04440453205696,0,NA,NA,Large,Rural
22,10,2019,10,2019-10-01,112.63278538374948,0,NA,NA,Large,Rural
22,11,2019,11,2019-11-01,115.98379704730966,0,NA,NA,Large,Rural
22,12,2019,12,2019-12-01,112.07996521729476,0,NA,NA,Large,Rural
22,13,2020,1,2020-01-01,92.71651796571365,0,NA,NA,Large,Rural
22,14,2020,2,2020-02-01,115.28829729367169,0,NA,NA,Large,Rural
22,15,2020,3,2020-03-01,126.30256954968303,0,NA,NA,Large,Rural
22,16,2020,4,2020-04-01,122.81630305220767,0,NA,NA,Large,Rural
22,17,2020,5,2020-05-01,107.09596097081537,0,NA,NA,Large,Rural
22,18,2020,6,2020-06-01,111.6548135837185,0,NA,NA,Large,Rural
22,19,2020,7,2020-07-01,121.3866443254005,0,NA,NA,Large,Rural
22,20,2020,8,2020-08-01,113.18725892178718,0,NA,NA,Large,Rural
22,21,2020,9,2020-09-01,112.45443837308325,0,NA,NA,Large,Rural
22,22,2020,10,2020-10-01,112.92009131987105,0,NA,NA,Large,Rural
22,23,2020,11,2020-11-01,129.0533172096682,0,NA,NA,Large,Rural
22,24,2020,12,2020-12-01,122.61807994964903,0,NA,NA,Large,Rural
22,25,2021,1,2021-01-01,130.91322256374957,0,NA,NA,Large,Rural
22,26,2021,2,2021-02-01,114.82353426589522,0,NA,NA,Large,Rural
22,27,2021,3,2021-03-01,119.84981395366624,0,NA,NA,Large,Rural
22,28,2021,4,2021-04-01,121.2854198891083,0,NA,NA,Large,Rural
22,29,2021,5,2021-05-01,118.03378380732663,0,NA,NA,Large,Rural
22,30,2021,6,2021-06-01,111.52639012878485,0,NA,NA,Large,Rural
22,31,2021,7,2021-07-01,122.76875522831826,0,NA,NA,Large,Rural
22,32,2021,8,2021-08-01,101.76455178126665,0,NA,NA,Large,Rural
22,33,2021,9,2021-09-01,120.82702873609664,0,NA,NA,Large,Rural
22,34,2021,10,2021-10-01,126.79802387251505,0,NA,NA,Large,Rural
22,35,2021,11,2021-11-01,115.58638599858847,0,NA,NA,Large,Rural
22,36,2021,12,2021-12-01,123.731773390819,0,NA,NA,Large,Rural
22,37,2022,1,2022-01-01,127.49624843168661,0,NA,NA,Large,Rural
22,38,2022,2,2022-02-01,122.4825562194316,0,NA,NA,Large,Rural
22,39,2022,3,2022-03-01,119.6929539990102,0,NA,NA,Large,Rural
22,40,2022,4,2022-04-01,130.07744108472983,0,NA,NA,Large,Rural
22,41,2022,5,2022-05-01,110.27313455234585,0,NA,NA,Large,Rural
22,42,2022,6,2022-06-01,126.68350366712123,0,NA,NA,Large,Rural
22,43,2022,7,2022-07-01,108.74940312093017,0,NA,NA,Large,Rural
22,44,2022,8,2022-08-01,118.94158340520671,0,NA,NA,Large,Rural
22,45,2022,9,2022-09-01,123.61129205280702,0,NA,NA,Large,Rural
22,46,2022,10,2022-10-01,116.87002378460787,0,NA,NA,Large,Rural
22,47,2022,11,2022-11-01,116.56140975756222,0,NA,NA,Large,Rural
22,48,2022,12,2022-12-01,107.423819133601,0,NA,NA,Large,Rural
23,1,2019,1,2019-01-01,132.32684435842904,0,NA,NA,Large,Urban
23,2,2019,2,2019-02-01,120.26147026433881,0,NA,NA,Large,Urban
23,3,2019,3,2019-03-01,118.1779179017162,0,NA,NA,Large,Urban
23,4,2019,4,2019-04-01,114.96853786543797,0,NA,NA,Large,Urban
23,5,2019,5,2019-05-01,104.60641863226039,0,NA,NA,Large,Urban
23,6,2019,6,2019-06-01,115.69675410636303,0,NA,NA,Large,Urban
23,7,2019,7,2019-07-01,113.19463152674571,0,NA,NA,Large,Urban
23,8,2019,8,2019-08-01,123.39566295073497,0,NA,NA,Large,Urban
23,9,2019,9,2019-09-01,133.19782263339007,0,NA,NA,Large,Urban
23,10,2019,10,2019-10-01,93.57770561599419,0,NA,NA,Large,Urban
23,11,2019,11,2019-11-01,110.26397557311242,0,NA,NA,Large,Urban
23,12,2019,12,2019-12-01,122.23163057714571,0,NA,NA,Large,Urban
23,13,2020,1,2020-01-01,112.02742832933221,0,NA,NA,Large,Urban
23,14,2020,2,2020-02-01,117.7998142568749,0,NA,NA,Large,Urban
23,15,2020,3,2020-03-01,128.93328775488575,0,NA,NA,Large,Urban
23,16,2020,4,2020-04-01,121.19304198944157,0,NA,NA,Large,Urban
23,17,2020,5,2020-05-01,115.28250305495159,0,NA,NA,Large,Urban
23,18,2020,6,2020-06-01,115.35073672905551,0,NA,NA,Large,Urban
23,19,2020,7,2020-07-01,117.02544198662727,0,NA,NA,Large,Urban
23,20,2020,8,2020-08-01,120.52261932692944,0,NA,NA,Large,Urban
23,21,2020,9,2020-09-01,113.0535346300786,0,NA,NA,Large,Urban
23,22,2020,10,2020-10-01,113.08538344739111,0,NA,NA,Large,Urban
23,23,2020,11,2020-11-01,113.3881024482456,0,NA,NA,Large,Urban
23,24,2020,12,2020-12-01,111.98279001118871,0,NA,NA,Large,Urban
23,25,2021,1,2021-01-01,110.64050180090462,0,NA,NA,Large,Urban
23,26,2021,2,2021-02-01,124.77046986144607,0,NA,NA,Large,Urban
23,27,2021,3,2021-03-01,119.54234727754076,0,NA,NA,Large,Urban
23,28,2021,4,2021-04-01,123.92976932621883,0,NA,NA,Large,Urban
23,29,2021,5,2021-05-01,132.72815189464,0,NA,NA,Large,Urban
23,30,2021,6,2021-06-01,101.53899964526008,0,NA,NA,Large,Urban
23,31,2021,7,2021-07-01,108.60127145450903,0,NA,NA,Large,Urban
23,32,2021,8,2021-08-01,132.82099002383637,0,NA,NA,Large,Urban
23,33,2021,9,2021-09-01,119.93205388951716,0,NA,NA,Large,Urban
23,34,2021,10,2021-10-01,112.20881710082494,0,NA,NA,Large,Urban
23,35,2021,11,2021-11-01,124.47292161198291,0,NA,NA,Large,Urban
23,36,2021,12,2021-12-01,129.8187804074525,0,NA,NA,Large,Urban
23,37,2022,1,2022-01-01,128.50903848183327,0,NA,NA,Large,Urban
23,38,2022,2,2022-02-01,131.20496366135504,0,NA,NA,Large,Urban
23,39,2022,3,2022-03-01,115.88017341259884,0,NA,NA,Large,Urban
23,40,2022,4,2022-04-01,135.96041093196462,0,NA,NA,Large,Urban
23,41,2022,5,2022-05-01,105.29482246061073,0,NA,NA,Large,Urban
23,42,2022,6,2022-06-01,141.34366655664496,0,NA,NA,Large,Urban
23,43,2022,7,2022-07-01,132.87187302646845,0,NA,NA,Large,Urban
23,44,2022,8,2022-08-01,128.7909585938408,0,NA,NA,Large,Urban
23,45,2022,9,2022-09-01,109.30292940824901,0,NA,NA,Large,Urban
23,46,2022,10,2022-10-01,133.37567041223457,0,NA,NA,Large,Urban
23,47,2022,11,2022-11-01,124.44148199824399,0,NA,NA,Large,Urban
23,48,2022,12,2022-12-01,112.56057270472196,0,NA,NA,Large,Urban
24,1,2019,1,2019-01-01,103.06114591763729,0,28,NA,Small,Urban
24,2,2019,2,2019-02-01,83.17771042423804,0,28,NA,Small,Urban
24,3,2019,3,2019-03-01,106.3997187231818,0,28,NA,Small,Urban
24,4,2019,4,2019-04-01,104.06214314797175,0,28,NA,Small,Urban
24,5,2019,5,2019-05-01,104.00745901845572,0,28,NA,Small,Urban
24,6,2019,6,2019-06-01,102.36882069497322,0,28,NA,Small,Urban
24,7,2019,7,2019-07-01,107.61079718291272,0,28,NA,Small,Urban
24,8,2019,8,2019-08-01,109.96683504880409,0,28,NA,Small,Urban
24,9,2019,9,2019-09-01,116.80753672428303,0,28,NA,Small,Urban
24,10,2019,10,2019-10-01,121.75510962976534,0,28,NA,Small,Urban
24,11,2019,11,2019-11-01,79.96538557929811,0,28,NA,Small,Urban
24,12,2019,12,2019-12-01,101.76995805145845,0,28,NA,Small,Urban
24,13,2020,1,2020-01-01,92.02224922724082,0,28,NA,Small,Urban
24,14,2020,2,2020-02-01,97.06696833084642,0,28,NA,Small,Urban
24,15,2020,3,2020-03-01,127.5560706763482,0,28,NA,Small,Urban
24,16,2020,4,2020-04-01,122.8616356989415,0,28,NA,Small,Urban
24,17,2020,5,2020-05-01,111.49812508461729,0,28,NA,Small,Urban
24,18,2020,6,2020-06-01,126.36448176590447,0,28,NA,Small,Urban
24,19,2020,7,2020-07-01,112.99716153594888,0,28,NA,Small,Urban
24,20,2020,8,2020-08-01,97.02164256866735,0,28,NA,Small,Urban
24,21,2020,9,2020-09-01,96.89380129817144,0,28,NA,Small,Urban
24,22,2020,10,2020-10-01,122.40536576083485,0,28,NA,Small,Urban
24,23,2020,11,2020-11-01,122.15651152983438,0,28,NA,Small,Urban
24,24,2020,12,2020-12-01,129.8937473673877,0,28,NA,Small,Urban
24,25,2021,1,2021-01-01,125.7166872493316,0,28,NA,Small,Urban
24,26,2021,2,2021-02-01,112.95296443080613,0,28,NA,Small,Urban
24,27,2021,3,2021-03-01,101.45442069549229,0,28,NA,Small,Urban
24,28,2021,4,2021-04-01,125.57104210524605,1,28,0,Small,Urban
24,29,2021,5,2021-05-01,118.06999476188881,1,28,1,Small,Urban
24,30,2021,6,2021-06-01,122.22307146422483,1,28,2,Small,Urban
24,31,2021,7,2021-07-01,114.0349048100968,1,28,3,Small,Urban
24,32,2021,8,2021-08-01,130.57310139026202,1,28,4,Small,Urban
24,33,2021,9,2021-09-01,121.18061552601792,1,28,5,Small,Urban
24,34,2021,10,2021-10-01,103.5159453724886,1,28,6,Small,Urban
24,35,2021,11,2021-11-01,128.20682159211935,1,28,7,Small,Urban
24,36,2021,12,2021-12-01,131.2976605897765,1,28,8,Small,Urban
