id,y,treat,age,inc,site,t,post
190,8.558228485800726,0,49.234435937758235,42.609440089740936,Toronto,2,0
190,11.770221257605987,0,49.234435937758235,42.609440089740936,Toronto,3,0
190,10.552849938358031,0,49.234435937758235,42.609440089740936,Toronto,4,1
190,10.069779462236633,0,49.234435937758235,42.609440089740936,Toronto,5,1
190,9.242911257863142,0,49.234435937758235,42.609440089740936,Toronto,6,1
191,7.539344846877369,1,60.52924234000883,30.25713558934637,Windsor,1,0
191,10.506103256375587,1,60.52924234000883,30.25713558934637,Windsor,2,0
191,10.806884380272924,1,60.52924234000883,30.25713558934637,Windsor,3,0
191,9.919291472574558,1,60.52924234000883,30.25713558934637,Windsor,4,1
191,12.309509172304978,1,60.52924234000883,30.25713558934637,Windsor,5,1
191,13.337501629866994,1,60.52924234000883,30.25713558934637,Windsor,6,1
192,10.952327463389086,1,44.052079517759175,48.91167154159957,Kingston,1,0
192,9.421824871876012,1,44.052079517759175,48.91167154159957,Kingston,2,0
192,10.310370016464834,1,44.052079517759175,48.91167154159957,Kingston,3,0
192,12.903948693965361,1,44.052079517759175,48.91167154159957,Kingston,4,1
192,11.51211599886641,1,44.052079517759175,48.91167154159957,Kingston,5,1
192,13.541078068719429,1,44.052079517759175,48.91167154159957,Kingston,6,1
193,11.872105463291266,1,60.8101016435577,35.369232318781556,Kingston,1,0
193,9.59234210196812,1,60.8101016435577,35.369232318781556,Kingston,2,0
193,10.209743909811541,1,60.8101016435577,35.369232318781556,Kingston,3,0
193,10.740728053415078,1,60.8101016435577,35.369232318781556,Kingston,4,1
193,12.401168046198729,1,60.8101016435577,35.369232318781556,Kingston,5,1
193,13.298945841966503,1,60.8101016435577,35.369232318781556,Kingston,6,1
194,6.998077445323429,1,35.931822082555726,25.60485263807096,Windsor,1,0
194,6.227570786750294,1,35.931822082555726,25.60485263807096,Windsor,2,0
194,6.307945743659959,1,35.931822082555726,25.60485263807096,Windsor,3,0
194,10.312897959802084,1,35.931822082555726,25.60485263807096,Windsor,4,1
194,7.0093008133801025,1,35.931822082555726,25.60485263807096,Windsor,5,1
194,9.52051873030855,1,35.931822082555726,25.60485263807096,Windsor,6,1
195,7.249574270667213,1,44.9240504406109,33.98918586380509,London,1,0
195,5.716961741696755,1,44.9240504406109,33.98918586380509,London,2,0
195,9.361380449287683,1,44.9240504406109,33.98918586380509,London,3,0
195,10.833228358883702,1,44.9240504406109,33.98918586380509,London,4,1
195,11.798387840477268,1,44.9240504406109,33.98918586380509,London,5,1
195,12.53918897833023,1,44.9240504406109,33.98918586380509,London,6,1
196,8.995389620073507,0,39.73219173949591,34.07959737767446,London,1,0
196,9.215488171664665,0,39.73219173949591,34.07959737767446,London,2,0
196,9.591594262179806,0,39.73219173949591,34.07959737767446,London,3,0
196,8.137630780014598,0,39.73219173949591,34.07959737767446,London,4,1
196,7.223772942206773,0,39.73219173949591,34.07959737767446,London,5,1
196,10.129372357385984,0,39.73219173949591,34.07959737767446,London,6,1
197,14.610611859573867,1,62.21763805672489,98.12090171086795,Kingston,1,0
197,13.877919040662448,1,62.21763805672489,98.12090171086795,Kingston,2,0
197,15.597511576318455,1,62.21763805672489,98.12090171086795,Kingston,3,0
197,17.296931631165503,1,62.21763805672489,98.12090171086795,Kingston,4,1
197,17.651998992907192,1,62.21763805672489,98.12090171086795,Kingston,5,1
197,20.73280071520866,1,62.21763805672489,98.12090171086795,Kingston,6,1
198,10.296821360959408,0,37.208841930429,59.84739066852233,Toronto,1,0
198,8.937540778117043,0,37.208841930429,59.84739066852233,Toronto,2,0
198,10.977606763810694,0,37.208841930429,59.84739066852233,Toronto,3,0
198,9.88765982410553,0,37.208841930429,59.84739066852233,Toronto,4,1
198,9.1788472847296,0,37.208841930429,59.84739066852233,Toronto,5,1
198,9.558169714817542,0,37.208841930429,59.84739066852233,Toronto,6,1
199,11.7390453845097,1,67.05487844355231,59.850645168831925,Toronto,1,0
199,10.331561033371674,1,67.05487844355231,59.850645168831925,Toronto,2,0
199,11.905975730492205,1,67.05487844355231,59.850645168831925,Toronto,3,0
199,14.48072119611757,1,67.05487844355231,59.850645168831925,Toronto,4,1
199,14.434610488632602,1,67.05487844355231,59.850645168831925,Toronto,5,1
199,18.695503560853183,1,67.05487844355231,59.850645168831925,Toronto,6,1
200,10.430996438003147,1,44.4420114309557,52.616132737684545,Kingston,1,0
200,8.555957315206838,1,44.4420114309557,52.616132737684545,Kingston,2,0
200,9.120678729395634,1,44.4420114309557,52.616132737684545,Kingston,3,0
200,12.12513065755726,1,44.4420114309557,52.616132737684545,Kingston,4,1
200,12.169773670364684,1,44.4420114309557,52.616132737684545,Kingston,5,1
200,13.528979483224893,1,44.4420114309557,52.616132737684545,Kingston,6,1
201,7.751677065161509,1,40.46570683731607,37.70916936712869,Kingston,1,0
201,4.679126991955088,1,40.46570683731607,37.70916936712869,Kingston,2,0
201,7.624497473431958,1,40.46570683731607,37.70916936712869,Kingston,3,0
201,8.132752190651692,1,40.46570683731607,37.70916936712869,Kingston,4,1
201,10.663882963690089,1,40.46570683731607,37.70916936712869,Kingston,5,1
201,12.85074515106744,1,40.46570683731607,37.70916936712869,Kingston,6,1
202,6.098980413473918,0,35.3804333006018,21.760722398170653,London,1,0
202,6.628041895727769,0,35.3804333006018,21.760722398170653,London,2,0
202,5.8807092122483855,0,35.3804333006018,21.760722398170653,London,3,0
202,7.7644304281762,0,35.3804333006018,21.760722398170653,London,4,1
202,7.318671860892835,0,35.3804333006018,21.760722398170653,London,5,1
202,7.598131462377897,0,35.3804333006018,21.760722398170653,London,6,1
203,13.891910667903357,1,32.89552558212023,119.39235218276484,Kingston,1,0
203,13.465679687260641,1,32.89552558212023,119.39235218276484,Kingston,2,0
203,16.94844948932762,1,32.89552558212023,119.39235218276484,Kingston,3,0
203,16.888655589849538,1,32.89552558212023,119.39235218276484,Kingston,4,1
203,15.585450594519637,1,32.89552558212023,119.39235218276484,Kingston,5,1
203,15.984434418490526,1,32.89552558212023,119.39235218276484,Kingston,6,1
204,16.52717689747569,0,39.77247536111593,119.78032302708274,London,1,0
204,15.96939299160395,0,39.77247536111593,119.78032302708274,London,2,0
204,13.838617051057497,0,39.77247536111593,119.78032302708274,London,3,0
204,14.463666468223034,0,39.77247536111593,119.78032302708274,London,4,1
204,14.651239056387638,0,39.77247536111593,119.78032302708274,London,5,1
204,16.106006610162616,0,39.77247536111593,119.78032302708274,London,6,1
205,9.659218268495893,1,34.693678399720845,58.74058024314654,Windsor,1,0
205,8.915227745724609,1,34.693678399720845,58.74058024314654,Windsor,2,0
205,10.133152400613973,1,34.693678399720845,58.74058024314654,Windsor,3,0
205,9.74119396896635,1,34.693678399720845,58.74058024314654,Windsor,4,1
205,12.297156311750733,1,34.693678399720845,58.74058024314654,Windsor,5,1
205,13.048939735036768,1,34.693678399720845,58.74058024314654,Windsor,6,1
206,10.000630312152879,0,45.46688454088983,43.11846771659333,London,1,0
206,9.97049804413392,0,45.46688454088983,43.11846771659333,London,2,0
206,9.906871986307657,0,45.46688454088983,43.11846771659333,London,3,0
206,10.572107957401126,0,45.46688454088983,43.11846771659333,London,4,1
206,8.580243583286515,0,45.46688454088983,43.11846771659333,London,5,1
206,10.375675767815546,0,45.46688454088983,43.11846771659333,London,6,1
207,12.020539524897375,1,50.746385965460604,48.68523101335727,London,1,0
207,10.527326666046525,1,50.746385965460604,48.68523101335727,London,2,0
207,8.800727834156868,1,50.746385965460604,48.68523101335727,London,3,0
207,11.399086543626021,1,50.746385965460604,48.68523101335727,London,4,1
207,14.227853934165829,1,50.746385965460604,48.68523101335727,London,5,1
207,12.726760300468394,1,50.746385965460604,48.68523101335727,London,6,1
208,13.830353465330447,1,39.99732695332506,89.31526301927116,London,1,0
208,12.0537743367476,1,39.99732695332506,89.31526301927116,London,2,0
208,13.359784024825755,1,39.99732695332506,89.31526301927116,London,3,0
208,14.268917819551893,1,39.99732695332506,89.31526301927116,London,4,1
208,14.30186313420161,1,39.99732695332506,89.31526301927116,London,5,1
208,14.436641094595835,1,39.99732695332506,89.31526301927116,London,6,1
209,7.061505380960234,1,42.03524410109362,31.134003566124687,London,1,0
209,7.576753012780257,1,42.03524410109362,31.134003566124687,London,2,0
209,7.276473385097357,1,42.03524410109362,31.134003566124687,London,3,0
209,10.591643351990761,1,42.03524410109362,31.134003566124687,London,4,1
209,10.236505306217298,1,42.03524410109362,31.134003566124687,London,5,1
209,12.437259015193856,1,42.03524410109362,31.134003566124687,London,6,1
210,10.373666500986651,0,44.38262767336113,58.91249301331964,London,1,0
210,9.009132844093088,0,44.38262767336113,58.91249301331964,London,2,0
210,10.921681798297621,0,44.38262767336113,58.91249301331964,London,3,0
210,10.572930873172277,0,44.38262767336113,58.91249301331964,London,4,1
210,11.873910137423628,0,44.38262767336113,58.91249301331964,London,5,1
210,13.148703025284219,0,44.38262767336113,58.91249301331964,London,6,1
211,8.190533018784844,1,26.958192841175144,60.28500960941134,Kingston,1,0
211,8.573721269077717,1,26.958192841175144,60.28500960941134,Kingston,2,0
211,8.305108597973737,1,26.958192841175144,60.28500960941134,Kingston,3,0
211,11.82762540888035,1,26.958192841175144,60.28500960941134,Kingston,4,1
211,11.802684847609564,1,26.958192841175144,60.28500960941134,Kingston,5,1
211,14.12395285019385,1,26.958192841175144,60.28500960941134,Kingston,6,1
212,7.676069500467761,0,43.07614186358629,13.09037135077959,London,1,0
212,7.4633971946199384,0,43.07614186358629,13.09037135077959,London,2,0
212,7.0972454486399545,0,43.07614186358629,13.09037135077959,London,3,0
212,9.043978694355616,0,43.07614186358629,13.09037135077959,London,4,1
212,9.028799075336375,0,43.07614186358629,13.09037135077959,London,5,1
212,7.499543981943931,0,43.07614186358629,13.09037135077959,London,6,1
213,5.842034106928484,0,42.01940752782197,39.18269177247693,Kingston,1,0
213,7.01591563407839,0,42.01940752782197,39.18269177247693,Kingston,2,0
213,7.588719688827133,0,42.01940752782197,39.18269177247693,Kingston,3,0
213,8.883244900122088,0,42.01940752782197,39.18269177247693,Kingston,4,1
213,10.439672887015165,0,42.01940752782197,39.18269177247693,Kingston,5,1
213,9.754633120640934,0,42.01940752782197,39.18269177247693,Kingston,6,1
214,7.313577522780742,0,49.527295542881525,41.426666676627825,Kingston,1,0
214,9.638769623941752,0,49.527295542881525,41.426666676627825,Kingston,2,0
214,10.603158269676971,0,49.527295542881525,41.426666676627825,Kingston,3,0
214,9.700459758579838,0,49.527295542881525,41.426666676627825,Kingston,4,1
214,10.720820913007614,0,49.527295542881525,41.426666676627825,Kingston,5,1
214,11.187108936961314,0,49.527295542881525,41.426666676627825,Kingston,6,1
215,7.32646613990255,1,45.32074940717817,35.356248336089784,London,1,0
215,8.506090869463556,1,45.32074940717817,35.356248336089784,London,2,0
215,7.392511398859741,1,45.32074940717817,35.356248336089784,London,3,0
215,10.390420993577653,1,45.32074940717817,35.356248336089784,London,4,1
215,10.876782464391885,1,45.32074940717817,35.356248336089784,London,5,1
215,11.451361429236968,1,45.32074940717817,35.356248336089784,London,6,1
216,8.225035510473878,0,34.39664132847668,24.018034374623532,Toronto,1,0
216,9.499171267264115,0,34.39664132847668,24.018034374623532,Toronto,2,0
216,6.992986258221813,0,34.39664132847668,24.018034374623532,Toronto,3,0
216,7.520107323583927,0,34.39664132847668,24.018034374623532,Toronto,4,1
216,8.815893664358162,0,34.39664132847668,24.018034374623532,Toronto,5,1
216,6.306970536461639,0,34.39664132847668,24.018034374623532,Toronto,6,1
217,10.208530442771972,0,50.054446628294066,63.17988123884787,London,1,0
217,10.402092925644117,0,50.054446628294066,63.17988123884787,London,2,0
217,10.717786907230472,0,50.054446628294066,63.17988123884787,London,3,0
217,12.741645651640315,0,50.054446628294066,63.17988123884787,London,4,1
217,11.532543414825682,0,50.054446628294066,63.17988123884787,London,5,1
217,10.712586761754684,0,50.054446628294066,63.17988123884787,London,6,1
218,7.07597682774287,1,36.49192337189759,34.22186939797549,Windsor,1,0
218,10.086583900325552,1,36.49192337189759,34.22186939797549,Windsor,2,0
218,8.876515940146454,1,36.49192337189759,34.22186939797549,Windsor,3,0
218,7.5583819328185715,1,36.49192337189759,34.22186939797549,Windsor,4,1
218,9.838780915125609,1,36.49192337189759,34.22186939797549,Windsor,5,1
218,10.185153114334065,1,36.49192337189759,34.22186939797549,Windsor,6,1
219,14.22679831824729,1,35.69750654313384,107.96633490173869,Toronto,1,0
219,13.49021679913096,1,35.69750654313384,107.96633490173869,Toronto,2,0
219,12.60582304435123,1,35.69750654313384,107.96633490173869,Toronto,3,0
219,15.657784989681172,1,35.69750654313384,107.96633490173869,Toronto,4,1
219,17.880900830163668,1,35.69750654313384,107.96633490173869,Toronto,5,1
219,16.59724427551186,1,35.69750654313384,107.96633490173869,Toronto,6,1
220,12.444407840846168,0,27.937687456218715,83.82079606181213,Windsor,1,0
220,11.52532135285234,0,27.937687456218715,83.82079606181213,Windsor,2,0
220,10.52426082735043,0,27.937687456218715,83.82079606181213,Windsor,3,0
220,10.098628448039577,0,27.937687456218715,83.82079606181213,Windsor,4,1
220,9.29614530346121,0,27.937687456218715,83.82079606181213,Windsor,5,1
220,12.481197911181825,0,27.937687456218715,83.82079606181213,Windsor,6,1
221,21.527510131811685,0,53.945367345704994,163.384407299238,London,1,0
221,19.952337669802162,0,53.945367345704994,163.384407299238,London,2,0
221,20.862226332191458,0,53.945367345704994,163.384407299238,London,3,0
221,22.585142409878188,0,53.945367345704994,163.384407299238,London,4,1
221,21.081841978693,0,53.945367345704994,163.384407299238,London,5,1
221,20.481682920487433,0,53.945367345704994,163.384407299238,London,6,1
222,12.578867226327135,0,46.09112549900596,55.758483492106535,London,1,0
222,8.381624501305053,0,46.09112549900596,55.758483492106535,London,2,0
222,11.4731818435007,0,46.09112549900596,55.758483492106535,London,3,0
222,10.1910762826697,0,46.09112549900596,55.758483492106535,London,4,1
222,10.246626716206665,0,46.09112549900596,55.758483492106535,London,5,1
222,10.724163171678669,0,46.09112549900596,55.758483492106535,London,6,1
223,8.552554572895348,1,49.83704635588472,41.62492526325474,Kingston,1,0
223,9.142578994301548,1,49.83704635588472,41.62492526325474,Kingston,2,0
223,10.266157398547447,1,49.83704635588472,41.62492526325474,Kingston,3,0
223,11.020214617713151,1,49.83704635588472,41.62492526325474,Kingston,4,1
223,11.324786070221224,1,49.83704635588472,41.62492526325474,Kingston,5,1
223,13.050417088632061,1,49.83704635588472,41.62492526325474,Kingston,6,1
224,5.599841795480657,1,40.8522565432285,43.98942774808142,Toronto,1,0
224,7.6164129809326475,1,40.8522565432285,43.98942774808142,Toronto,2,0
224,9.672112007603113,1,40.8522565432285,43.98942774808142,Toronto,3,0
224,9.986328081008521,1,40.8522565432285,43.98942774808142,Toronto,4,1
224,11.333639634602072,1,40.8522565432285,43.98942774808142,Toronto,5,1
224,11.236047526060142,1,40.8522565432285,43.98942774808142,Toronto,6,1
225,10.191576381931698,1,34.70105277142211,61.59075400760191,Toronto,1,0
225,11.874803712838299,1,34.70105277142211,61.59075400760191,Toronto,2,0
225,8.880943513263011,1,34.70105277142211,61.59075400760191,Toronto,3,0
225,10.365214296948581,1,34.70105277142211,61.59075400760191,Toronto,4,1
225,10.362936305760508,1,34.70105277142211,61.59075400760191,Toronto,5,1
225,11.372583994222481,1,34.70105277142211,61.59075400760191,Toronto,6,1
226,15.518888038140858,0,73.1362188293883,90.69048070419873,Toronto,1,0
226,15.823241721631904,0,73.1362188293883,90.69048070419873,Toronto,2,0
226,15.46752043967097,0,73.1362188293883,90.69048070419873,Toronto,3,0
226,17.13652610955715,0,73.1362188293883,90.69048070419873,Toronto,4,1
226,15.772761079197018,0,73.1362188293883,90.69048070419873,Toronto,5,1
226,16.51631122693042,0,73.1362188293883,90.69048070419873,Toronto,6,1
227,8.425226558875615,0,29.8367964368941,60.45971426077259,London,1,0
227,8.7493648920264,0,29.8367964368941,60.45971426077259,London,2,0
227,10.75900343639009,0,29.8367964368941,60.45971426077259,London,3,0
227,10.674212616280103,0,29.8367964368941,60.45971426077259,London,4,1
227,9.380776180132955,0,29.8367964368941,60.45971426077259,London,5,1
227,9.99273964637245,0,29.8367964368941,60.45971426077259,London,6,1
228,9.247397145521274,1,27.98575716727194,28.71081009473196,Windsor,1,0
228,6.141426621630118,1,27.98575716727194,28.71081009473196,Windsor,2,0
228,7.484268574189916,1,27.98575716727194,28.71081009473196,Windsor,3,0
228,9.30673319169411,1,27.98575716727194,28.71081009473196,Windsor,4,1
228,7.654628395329528,1,27.98575716727194,28.71081009473196,Windsor,5,1
228,9.141786746025893,1,27.98575716727194,28.71081009473196,Windsor,6,1
229,9.999738688347657,0,52.77548734184278,42.69689448052987,Kingston,1,0
229,7.87966180387951,0,52.77548734184278,42.69689448052987,Kingston,2,0
229,10.637409270434222,0,52.77548734184278,42.69689448052987,Kingston,3,0
229,12.068261228131277,0,52.77548734184278,42.69689448052987,Kingston,4,1
229,9.698818163693133,0,52.77548734184278,42.69689448052987,Kingston,5,1
229,11.223397544464113,0,52.77548734184278,42.69689448052987,Kingston,6,1
230,10.869410879591992,0,37.61546672647455,66.32846815518214,Kingston,1,0
230,12.460555931030703,0,37.61546672647455,66.32846815518214,Kingston,2,0
230,11.505160253670883,0,37.61546672647455,66.32846815518214,Kingston,3,0
230,12.296899474596842,0,37.61546672647455,66.32846815518214,Kingston,4,1
230,12.000041472843943,0,37.61546672647455,66.32846815518214,Kingston,5,1
230,13.077568985681863,0,37.61546672647455,66.32846815518214,Kingston,6,1
231,12.462797349951321,0,48.251479013053135,93.6480892017456,London,1,0
231,16.50109695966386,0,48.251479013053135,93.6480892017456,London,2,0
231,15.201672896657326,0,48.251479013053135,93.6480892017456,London,3,0
231,13.60456853675655,0,48.251479013053135,93.6480892017456,London,4,1
231,15.234091168632446,0,48.251479013053135,93.6480892017456,London,5,1
231,15.356951405709294,0,48.251479013053135,93.6480892017456,London,6,1
232,5.346583117792933,1,25.651959391866093,18.855943088636597,Kingston,1,0
232,6.755148210566105,1,25.651959391866093,18.855943088636597,Kingston,2,0
232,4.905206402733187,1,25.651959391866093,18.855943088636597,Kingston,3,0
232,7.860905404717008,1,25.651959391866093,18.855943088636597,Kingston,4,1
232,7.211343533327801,1,25.651959391866093,18.855943088636597,Kingston,5,1
232,9.057264433338611,1,25.651959391866093,18.855943088636597,Kingston,6,1
233,8.633912747619316,1,43.887689555324364,31.52285785887686,Kingston,1,0
233,7.261486077443069,1,43.887689555324364,31.52285785887686,Kingston,2,0
233,6.880867427247072,1,43.887689555324364,31.52285785887686,Kingston,3,0
233,8.407579538073545,1,43.887689555324364,31.52285785887686,Kingston,4,1
233,11.479061067116392,1,43.887689555324364,31.52285785887686,Kingston,5,1
233,10.961310214528716,1,43.887689555324364,31.52285785887686,Kingston,6,1
234,8.760277776334412,1,22.936609235969364,42.56959644527891,Toronto,1,0
234,7.105599428773421,1,22.936609235969364,42.56959644527891,Toronto,2,0
234,8.822898259788028,1,22.936609235969364,42.56959644527891,Toronto,3,0
234,8.79527946817521,1,22.936609235969364,42.56959644527891,Toronto,4,1
234,9.629264030760938,1,22.936609235969364,42.56959644527891,Toronto,5,1
234,8.66638989573939,1,22.936609235969364,42.56959644527891,Toronto,6,1
235,6.996465994846156,0,35.91904489000218,44.663364782636144,London,1,0
235,10.974950073954489,0,35.91904489000218,44.663364782636144,London,2,0
235,10.3104646439355,0,35.91904489000218,44.663364782636144,London,3,0
235,10.590779718635346,0,35.91904489000218,44.663364782636144,London,4,1
235,7.875076677052458,0,35.91904489000218,44.663364782636144,London,5,1
235,8.474144600841306,0,35.91904489000218,44.663364782636144,London,6,1
236,6.541857609526597,1,31.853741397924505,48.17444784812144,Windsor,1,0
236,10.25241134742039,1,31.853741397924505,48.17444784812144,Windsor,2,0
236,8.893323559611524,1,31.853741397924505,48.17444784812144,Windsor,3,0
236,9.25272859408995,1,31.853741397924505,48.17444784812144,Windsor,4,1
236,11.686643577335289,1,31.853741397924505,48.17444784812144,Windsor,5,1
236,10.287360858023112,1,31.853741397924505,48.17444784812144,Windsor,6,1
237,12.63715132600252,0,43.3958264005594,83.40427324548747,Kingston,1,0
237,11.031741876167848,0,43.3958264005594,83.40427324548747,Kingston,2,0
237,12.702455312727384,0,43.3958264005594,83.40427324548747,Kingston,3,0
237,14.572883777697193,0,43.3958264005594,83.40427324548747,Kingston,4,1
237,11.203536698189717,0,43.3958264005594,83.40427324548747,Kingston,5,1
237,14.104563423839329,0,43.3958264005594,83.40427324548747,Kingston,6,1
238,19.653800532860416,0,39.23424236484672,151.51552721991305,Toronto,1,0
238,18.84422148603744,0,39.23424236484672,151.51552721991305,Toronto,2,0
238,18.68415199038922,0,39.23424236484672,151.51552721991305,Toronto,3,0
238,16.846772338305232,0,39.23424236484672,151.51552721991305,Toronto,4,1
238,17.194363281165423,0,39.23424236484672,151.51552721991305,Toronto,5,1
238,19.544357384307915,0,39.23424236484672,151.51552721991305,Toronto,6,1
239,10.215617296107625,1,38.59337006381275,46.136621533584346,Toronto,1,0
239,8.206811062780737,1,38.59337006381275,46.136621533584346,Toronto,2,0
239,8.685631445616599,1,38.59337006381275,46.136621533584346,Toronto,3,0
239,11.382555394079272,1,38.59337006381275,46.136621533584346,Toronto,4,1
239,10.231252800006192,1,38.59337006381275,46.136621533584346,Toronto,5,1
239,14.416748951262868,1,38.59337006381275,46.136621533584346,Toronto,6,1
240,6.727831477348548,0,35.107243700755404,30.69981067512378,Kingston,1,0
240,6.89845980667197,0,35.107243700755404,30.69981067512378,Kingston,2,0
240,6.928661262667368,0,35.107243700755404,30.69981067512378,Kingston,3,0
240,7.336116164414104,0,35.107243700755404,30.69981067512378,Kingston,4,1
240,9.357940617345765,0,35.107243700755404,30.69981067512378,Kingston,5,1
240,10.58107812516311,0,35.107243700755404,30.69981067512378,Kingston,6,1
241,9.984340285144246,0,42.25072399768474,56.948717587049416,Toronto,1,0
241,7.962470983537313,0,42.25072399768474,56.948717587049416,Toronto,2,0
241,11.353481152102317,0,42.25072399768474,56.948717587049416,Toronto,3,0
241,12.373968329407367,0,42.25072399768474,56.948717587049416,Toronto,4,1
241,12.217546630573766,0,42.25072399768474,56.948717587049416,Toronto,5,1
241,9.641307494494772,0,42.25072399768474,56.948717587049416,Toronto,6,1
242,8.036082042280501,1,50.173805109483745,41.72986624297496,Kingston,1,0
242,9.031035945147433,1,50.173805109483745,41.72986624297496,Kingston,2,0
242,8.928294811458771,1,50.173805109483745,41.72986624297496,Kingston,3,0
242,9.867543323804137,1,50.173805109483745,41.72986624297496,Kingston,4,1
242,11.237055304635588,1,50.173805109483745,41.72986624297496,Kingston,5,1
242,11.726401132373685,1,50.173805109483745,41.72986624297496,Kingston,6,1
243,7.183715073635296,0,48.15646634727022,52.63288862443328,Toronto,1,0
243,9.446425656455027,0,48.15646634727022,52.63288862443328,Toronto,2,0
243,11.514070664830465,0,48.15646634727022,52.63288862443328,Toronto,3,0
243,10.768550613911929,0,48.15646634727022,52.63288862443328,Toronto,4,1
243,9.153019519656421,0,48.15646634727022,52.63288862443328,Toronto,5,1
243,12.704555504736913,0,48.15646634727022,52.63288862443328,Toronto,6,1
244,6.539521102939032,0,40.04473520265907,45.653340458164365,Windsor,1,0
244,8.200538311188744,0,40.04473520265907,45.653340458164365,Windsor,2,0
244,10.355084750273473,0,40.04473520265907,45.653340458164365,Windsor,3,0
244,6.0918445101529475,0,40.04473520265907,45.653340458164365,Windsor,4,1
244,10.430492341653716,0,40.04473520265907,45.653340458164365,Windsor,5,1
244,10.828707181085171,0,40.04473520265907,45.653340458164365,Windsor,6,1
245,9.746315804057337,1,52.444331798060404,34.215033495592216,Toronto,1,0
245,8.611051274781662,1,52.444331798060404,34.215033495592216,Toronto,2,0
245,9.445631528486645,1,52.444331798060404,34.215033495592216,Toronto,3,0
245,10.726099893363958,1,52.444331798060404,34.215033495592216,Toronto,4,1
245,11.415370168535437,1,52.444331798060404,34.215033495592216,Toronto,5,1
245,13.93129902271991,1,52.444331798060404,34.215033495592216,Toronto,6,1
246,9.341304132590933,0,35.07909019871189,34.48295203800959,London,1,0
246,9.238373886748867,0,35.07909019871189,34.48295203800959,London,2,0
246,6.4840089765716815,0,35.07909019871189,34.48295203800959,London,3,0
246,6.415403036923116,0,35.07909019871189,34.48295203800959,London,4,1
246,8.016188939622808,0,35.07909019871189,34.48295203800959,London,5,1
246,8.290468952561442,0,35.07909019871189,34.48295203800959,London,6,1
247,9.35695198138052,0,48.98251181774667,21.30129921689768,London,1,0
247,7.974508194324772,0,48.98251181774667,21.30129921689768,London,2,0
247,8.966840414249866,0,48.98251181774667,21.30129921689768,London,3,0
247,9.942115913015904,0,48.98251181774667,21.30129921689768,London,4,1
247,6.719183027605638,0,48.98251181774667,21.30129921689768,London,5,1
247,9.123200766734318,0,48.98251181774667,21.30129921689768,London,6,1
248,9.142520396155035,1,46.146918078543024,39.446259626365894,Kingston,1,0
248,9.441600427470352,1,46.146918078543024,39.446259626365894,Kingston,2,0
248,8.764640863697377,1,46.146918078543024,39.446259626365894,Kingston,3,0
248,10.429033970626435,1,46.146918078543024,39.446259626365894,Kingston,4,1
248,10.085493715294584,1,46.146918078543024,39.446259626365894,Kingston,5,1
248,12.550882683156129,1,46.146918078543024,39.446259626365894,Kingston,6,1
249,9.745526179369254,0,35.99640253179443,53.786160018748895,Kingston,1,0
249,8.559025927716725,0,35.99640253179443,53.786160018748895,Kingston,2,0
249,10.533866732189583,0,35.99640253179443,53.786160018748895,Kingston,3,0
249,9.346351285345902,0,35.99640253179443,53.786160018748895,Kingston,4,1
249,10.46052622139088,0,35.99640253179443,53.786160018748895,Kingston,5,1
249,10.509816289553713,0,35.99640253179443,53.786160018748895,Kingston,6,1
250,10.597928891112113,0,40.09680297978515,50.40780989546978,Toronto,1,0
250,9.549542702183517,0,40.09680297978515,50.40780989546978,Toronto,2,0
250,8.884786333059415,0,40.09680297978515,50.40780989546978,Toronto,3,0
250,9.124528759208374,0,40.09680297978515,50.40780989546978,Toronto,4,1
250,11.688016966273139,0,40.09680297978515,50.40780989546978,Toronto,5,1
250,11.061976261551095,0,40.09680297978515,50.40780989546978,Toronto,6,1
251,9.835400841421498,0,46.29050422636125,65.39717577981132,Windsor,1,0
251,12.74137706035497,0,46.29050422636125,65.39717577981132,Windsor,2,0
251,11.320759145515298,0,46.29050422636125,65.39717577981132,Windsor,3,0
251,10.522653641119367,0,46.29050422636125,65.39717577981132,Windsor,4,1
251,10.555386012308059,0,46.29050422636125,65.39717577981132,Windsor,5,1
251,13.997746238662081,0,46.29050422636125,65.39717577981132,Windsor,6,1
252,14.68154160599629,1,51.332092853775336,78.34645972382206,London,1,0
252,10.427402599011735,1,51.332092853775336,78.34645972382206,London,2,0
252,13.21990876639997,1,51.332092853775336,78.34645972382206,London,3,0
252,15.490887315368115,1,51.332092853775336,78.34645972382206,London,4,1
252,15.384519896838025,1,51.332092853775336,78.34645972382206,London,5,1
252,16.7021783200813,1,51.332092853775336,78.34645972382206,London,6,1
253,14.003000724768334,0,37.47929683406241,98.19040331359065,Toronto,1,0
253,14.542467376549098,0,37.47929683406241,98.19040331359065,Toronto,2,0
253,12.190074483958497,0,37.47929683406241,98.19040331359065,Toronto,3,0
253,15.246062719696054,0,37.47929683406241,98.19040331359065,Toronto,4,1
253,14.467302040825697,0,37.47929683406241,98.19040331359065,Toronto,5,1
253,13.212771661151255,0,37.47929683406241,98.19040331359065,Toronto,6,1
254,14.15187745820325,1,42.116707464816464,93.61624991142108,Kingston,1,0
254,12.432484352834528,1,42.116707464816464,93.61624991142108,Kingston,2,0
254,12.408450955677583,1,42.116707464816464,93.61624991142108,Kingston,3,0
254,14.706698696359759,1,42.116707464816464,93.61624991142108,Kingston,4,1
